Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
177,2018-09-14,53.2048225402832,53.9178964780611,52.891071893639364,53.658813817786715,127997200
178,2018-09-17,51.788185119628906,52.99327820644403,51.6431932717126,52.80312442816141,148780400
179,2018-09-18,51.873756408691406,52.73182224255829,51.607539656692495,51.76679241024517,126286800
180,2018-09-19,51.9046630859375,52.20177729717611,51.17495246911436,51.93556412450871,108495200
181,2018-09-20,52.299217224121094,52.834022657048926,52.09004771641836,52.349133993688866,106435200
182,2018-09-21,51.735897064208984,52.61535428203255,51.64794880360925,52.477492871926714,384986800
183,2018-09-24,52.47986602783203,52.591581240683425,51.49107287269724,51.53623480472846,110773600
184,2018-09-25,52.81262969970703,52.962376376962496,52.22077706630428,52.232662356494316,98217600
185,2018-09-26,52.39191818237305,53.18343068091706,52.23504104711966,52.529779577576186,95938800
186,2018-09-27,53.468650817871094,53.82281211821123,53.133505254483545,53.200062147258095,120724800
187,2018-09-28,53.656429290771484,53.68019624195089,53.247600010923286,53.43061967984062,91717600
188,2018-10-01,54.01771545410156,54.53112945577326,53.80141915987803,54.18172300687565,94403200
189,2018-10-02,54.497859954833984,54.66899797778451,53.86797947236422,54.01534691500665,99152800
190,2018-10-03,55.16101837158203,55.493784720557876,54.61670329668725,54.68088095930444,114619200
191,2018-10-04,54.191253662109375,55.22758812129512,53.89176023178106,54.85441095076929,128168000
192,2018-10-05,53.3117790222168,54.291069625044074,52.42994634778662,54.184109267544954,134322000
193,2018-10-08,53.18817901611328,53.43300074562853,52.33961940122324,52.81738119769721,118655600
194,2018-10-09,53.925018310546875,54.02009699652016,52.82688578244291,53.15727650907788,107564000
195,2018-10-10,51.42689514160156,53.80143278031329,51.35321141126795,53.58988764646959,167962400
196,2018-10-11,50.97290802001953,52.17325003317515,50.466627923335054,50.989548155010965,212497600
197,2018-10-12,52.79362106323242,52.97664440151374,51.54098674781496,52.39192213818465,161351600
198,2018-10-15,51.66457748413086,52.72705781065225,51.64318613908493,52.567805086064006,123164000
199,2018-10-16,52.80312728881836,53.002790761616964,51.521971170529746,52.03776091925562,116736000
200,2018-10-17,52.574947357177734,52.91959907009634,52.13521693342788,52.83878488605126,91541600
201,2018-10-18,51.3460807800293,52.230292794668074,50.628251966665175,51.783431945346045,130325200
202,2018-10-19,52.12807083129883,52.59156807342354,51.68121009177301,51.830956749567484,132314800
203,2018-10-22,52.44659423828125,53.09073938415372,52.04014406617073,52.24217953488931,115168400
204,2018-10-23,52.940982818603516,53.064583311496406,51.032321948658556,51.30091428122922,155071200
205,2018-10-24,51.12502670288086,53.29752528866364,50.99429574752945,52.91009089156269,163702000
206,2018-10-25,52.24455642700195,52.620109173458765,51.51959712614804,51.74778240474936,119423200
207,2018-10-26,51.412635803222656,52.33725493902034,50.54981510802691,51.31755709435594,189033600
208,2018-10-29,50.44760513305664,52.21840467395424,48.9858013948358,52.09955901849961,183742000
209,2018-10-30,50.699562072753906,51.14641931267707,49.741666290565355,50.18852353048851,146640000
210,2018-10-31,52.021121978759766,52.39905030375529,51.488692121005904,51.55049418486191,153435600
211,2018-11-01,52.81976318359375,52.85303982190919,51.53385232640144,52.06628216633005,233292800
212,2018-11-02,49.316192626953125,50.782747593568956,48.82892470971694,49.8082153859782,365314800
213,2018-11-05,47.916194915771484,48.58173137308608,47.103290992701346,48.56034002358258,264654800
214,2018-11-06,48.434356689453125,48.66016269661957,47.93995835560751,47.99462633848581,127531600
215,2018-11-07,49.903289794921875,49.92943598408969,48.51992825709397,48.95727939691793,133697600
216,2018-11-08,49.72917175292969,50.11795793851599,49.314144510660114,50.08456519301405,101450400
217,2018-11-09,48.770328521728516,49.13764880361615,48.24081226894842,49.0279313181786,137463200
218,2018-11-12,46.31355667114258,47.6683559287569,46.2229176546034,47.46561190950973,204542000
219,2018-11-13,45.85081481933594,47.031491084614636,45.664769038845265,45.707704640246895,187531600
220,2018-11-14,44.5556640625,46.387501150691904,44.34814859456845,46.249158718583125,243204000
221,2018-11-15,45.65523147583008,45.78880243698334,44.57950118029473,44.93489820442701,185915200
222,2018-11-16,46.16091537475586,46.50438579927129,45.19013792168265,45.43819787297856,147713200
223,2018-11-19,44.331443786621094,45.48588274538595,44.12393200621876,45.31891903474408,167701200
224,2018-11-20,42.21338653564453,43.284345638400396,41.862760864747,42.54493011647878,271300800
225,2018-11-21,42.165679931640625,42.99811830476306,42.110821201580535,42.869315116490874,124496800
226,2018-11-23,41.0947265625,42.12275375568158,41.04941069028293,41.726808551401255,94496000
227,2018-11-26,41.650474548339844,41.72918679922512,40.61052437350262,41.55983917663799,179994000
228,2018-11-27,41.55984878540039,41.68626446738847,40.75841907418208,40.90868464285375,165549600
229,2018-11-28,43.157928466796875,43.24140851342523,41.7244169820516,42.153754894617045,184250000
230,2018-11-29,42.82638931274414,43.60158153162868,42.38512459387207,43.568188781627434,167080000
231,2018-11-30,42.59502029418945,43.01243145305679,42.22531253985681,43.00288858842797,158126000
232,2018-12-03,44.08338928222656,44.112010596225666,43.22232957056866,43.997521700692886,163210000
233,2018-12-04,42.14421463012695,43.5037816201011,42.04403639292215,43.16031129852104,165377200
234,2018-12-06,41.67433166503906,41.688642322882814,40.64869205831039,40.96830888194268,172393600
235,2018-12-07,40.18834686279297,41.619470806738356,40.14302735557554,41.380950149414126,169126400
236,2018-12-10,40.4531135559082,40.56998637359171,38.95758769681665,39.35591684266156,248104000
237,2018-12-11,40.22175216674805,40.97547491316245,39.83296220927497,40.944469692915,189126800
238,2018-12-12,40.33383560180664,41.0064618126881,40.31475351673783,40.64390947545191,142510800
239,2018-12-13,40.775115966796875,41.161522004393106,40.44118841779995,40.665398474785306,127594400
240,2018-12-14,39.470401763916016,40.329077682014706,39.42269835502982,40.309995590552866,162814800
241,2018-12-17,39.10307693481445,40.154953901474315,38.81446533960052,39.46324181521365,177151600
242,2018-12-18,39.61113357543945,39.959371752085005,39.21041691518097,39.44655371352277,135366000
243,2018-12-19,38.375579833984375,39.94027441398046,37.94624201885482,39.594420266069505,196189200
244,2018-12-20,37.40719223022461,38.66658091227843,37.04225594392129,38.258709018420305,259092000
245,2018-12-21,35.95221710205078,37.72442745105451,35.689846566783444,37.4143498734328,382978400
246,2018-12-24,35.02198791503906,36.14780568830747,34.964741648088754,35.33683328442493,148676800
247,2018-12-26,37.4882926940918,37.50260335174718,34.99575245860127,35.372615548184754,234330000
248,2018-12-27,37.244998931884766,37.39288421330407,35.79479654801516,37.1710581109433,212468400
249,2018-12-28,37.26408386230469,37.81029824364657,36.86337087715202,37.567006137211514,169165600
250,2018-12-31,37.6242561340332,38.0106584993329,37.32371772587832,37.812685883662674,140014000
251,2019-01-02,37.66718292236328,37.88900903303251,36.78704108753549,36.94446559968314,148158800
252,2019-01-03,33.91524887084961,34.757226401323194,33.869929368945684,34.342199196005986,365248800
253,2019-01-04,35.36307144165039,35.43224447060452,34.29927134520694,34.473390406461,234428400
254,2019-01-07,35.28436279296875,35.499033590805276,34.800166098962414,35.46802473744808,219111200
255,2019-01-08,35.956993103027344,36.21221198181423,35.42509299692517,35.67315290682018,164101200
256,2019-01-09,36.56760025024414,36.858595734256404,35.689846005675946,36.0857875184234,180396400
257,2019-01-10,36.68448257446289,36.725030654714004,35.98323116880231,36.37440495188372,143122800
258,2019-01-11,36.324310302734375,36.66062531231102,36.138264476061444,36.46504026047846,108092800
259,2019-01-14,35.778099060058594,36.0810213178373,35.59205323610921,35.98084307721351,129756800
260,2019-01-15,36.510372161865234,36.586696907659075,35.7900384933339,35.842513348364925,114843600
261,2019-01-16,36.956390380859375,37.180600375929615,36.49365973393336,36.512741822826186,122278800
262,2019-01-17,37.17583084106445,37.605168764223066,36.55567565877573,36.77988566528837,119284800
263,2019-01-18,37.40481185913086,37.657643177830934,37.204451737553185,37.56700416186809,135004000
264,2019-01-22,36.565223693847656,37.38334794017175,36.40302772681457,37.30702320944919,121576000
265,2019-01-23,36.71310806274414,37.004103626577184,36.18359178360776,36.767966808193464,92522400
266,2019-01-24,36.4221076965332,36.846674222629616,36.19312987817438,36.758422734255575,101766000
267,2019-01-25,37.62901306152344,37.71726816899885,36.808505156266335,37.0851863194231,134142000
268,2019-01-28,37.28078079223633,37.287936121047366,36.65108638010935,37.15913292337564,104768400
269,2019-01-29,36.894378662109375,37.71727795602071,36.75842376107418,37.26885789319794,166348800
270,2019-01-30,39.415550231933594,39.630217430937,38.21817516043159,38.938508776781596,244439200
271,2019-01-31,39.69938659667969,40.30999901721812,39.25096650804929,39.62067432753475,162958400
272,2019-02-01,39.71846008300781,40.30521885015985,39.57773013195106,39.823409752459085,130672400
273,2019-02-04,40.8466682434082,40.944462599990764,39.8997408110696,39.93074966548283,125982000
274,2019-02-05,41.54551696777344,41.760187694629906,41.10902746618999,41.23067166373376,144406400
275,2019-02-06,41.55984878540039,41.87708175854276,41.22830515234045,41.65763950801621,112958400
276,2019-02-07,40.772727966308594,41.48829004745957,40.62961409426362,41.12096614099471,126966800
277,2019-02-08,40.82062911987305,40.88051502481208,40.343936000705995,40.480477618436844,95280000
278,2019-02-11,40.585872650146484,41.012263644587904,40.54275655421891,40.973935789221976,83973600
279,2019-02-12,40.93561935424805,40.96196930527016,40.65056179004875,40.74638145519575,89134000
280,2019-02-13,40.765541076660156,41.31649226315777,40.70326103667732,41.05539053323618,89960800
281,2019-02-14,40.91404724121094,41.024235249333614,40.573895770902965,40.65294559680587,87342800
282,2019-02-15,40.82303237915039,41.1296479886677,40.66253855660199,41.021854066675054,98507200
283,2019-02-19,40.9451904296875,41.06736001881353,40.600250676952555,40.652950567331295,75891200
284,2019-02-20,41.20869445800781,41.517707818195674,40.95957066639744,41.00747866611334,104457600
285,2019-02-21,40.97633743286133,41.29013903910054,40.79428556916617,41.15360105511571,68998800
286,2019-02-22,41.433876037597656,41.44106205652518,41.05300241385099,41.10091042508348,75652800
287,2019-02-25,41.73568344116211,42.12853482753936,41.668611520693716,41.718917288617774,87493600
288,2019-02-26,41.759639739990234,41.99199734395085,41.481768263377155,41.6111238651416,68280800
289,2019-02-27,41.88899230957031,41.920134150299994,41.3763691010239,41.49135267211243,111341600
290,2019-02-28,41.47697448730469,41.898573578956274,41.42188048060764,41.757243726707344,112861600
291,2019-03-01,41.91294860839844,41.95606470668543,41.41469742681215,41.747662921340286,103544800
292,2019-03-04,42.123748779296875,42.57888021404128,41.67340558544547,42.08542092127852,109744800
293,2019-03-05,42.04709243774414,42.1596782345321,41.809942931822455,42.145306201775455,78949600
294,2019-03-06,41.805152893066406,42.03751049302754,41.666217157151316,41.84108297341277,83241600
295,2019-03-07,41.32127380371094,41.78598900406581,41.20629389135005,41.649447388331524,99185600
296,2019-03-08,41.41948318481445,41.45781103659797,40.60263866251082,40.799066161542484,95997600
297,2019-03-11,42.85435485839844,42.90705475053342,42.003977877888914,42.03751384059792,128044000
298,2019-03-12,43.33584213256836,43.757437636180654,42.96694286865486,43.117856536178195,129870400
299,2019-03-13,43.52748107910156,43.908354630123746,43.33823953641887,43.65683305024534,124130000
300,2019-03-14,44.0113525390625,44.099986172540426,43.73108691515278,44.05207451978656,94318000
301,2019-03-15,44.58385467529297,44.87370404614222,44.01374337983889,44.279636928085765,156171600
302,2019-03-18,45.038997650146484,45.127627630121516,44.50481268423462,44.507210460004316,104879200
303,2019-03-19,44.682071685791016,45.271350606371485,44.53594992962055,45.11804283392589,126585600
304,2019-03-20,45.07253646850586,45.391129978639086,44.250899804447286,44.610215298637904,124140800
305,2019-03-21,46.73257064819336,47.02960609542907,45.46778044568341,45.51808622135935,204136800
306,2019-03-22,45.764827728271484,47.35539785823251,45.70014990143196,46.792468662891736,169630800
307,2019-03-25,45.21147155761719,45.98759067420643,44.69884827308564,45.87500486195989,175381200
308,2019-03-26,44.74435043334961,46.20317383299277,44.21496108876492,45.91093032900251,199202000
